neg_id,src_idx,src_lat,src_lon,neg_lat,neg_lon,offset_m,img_path,img_download_ok,img_status_code,img_content_type
171,175,33.6692974,-83.98140599999999,33.673836178115494,-84.01697929454912,3324.6512218400762,negative_samples_random_offset_1500_5000m_1000/neg_171.jpg,True,200,image/png
172,159,38.7711612,-90.0725712,38.75134341531406,-90.02308600454951,4814.458903561284,negative_samples_random_offset_1500_5000m_1000/neg_172.jpg,True,200,image/png
173,24,29.7269668,-94.8817774,29.714077513729276,-94.89099772751996,1684.2925276254934,negative_samples_random_offset_1500_5000m_1000/neg_173.jpg,True,200,image/png
174,173,52.71391449999999,-1.3471385,52.74197096897875,-1.3990634964170643,4678.672972547136,negative_samples_random_offset_1500_5000m_1000/neg_174.jpg,True,200,image/png
175,143,45.5642369,-73.5482368,45.54592219574433,-73.56696442332779,2500.179083231875,negative_samples_random_offset_1500_5000m_1000/neg_175.jpg,True,200,image/png
176,276,39.8410743,-82.9163811,39.82153981393266,-82.88800383066942,3248.2367804533906,negative_samples_random_offset_1500_5000m_1000/neg_176.jpg,True,200,image/png
177,310,39.72098090000001,-75.53258579999999,39.706295625875825,-75.47737621761499,4987.545032216563,negative_samples_random_offset_1500_5000m_1000/neg_177.jpg,True,200,image/png
178,164,33.6120599,-84.50206220000001,33.634643441045235,-84.47848574438214,3321.7261712137165,negative_samples_random_offset_1500_5000m_1000/neg_178.jpg,True,200,image/png
179,178,36.3683706,-86.4977595,36.33577671380979,-86.506665705418,3704.4598954013086,negative_samples_random_offset_1500_5000m_1000/neg_179.jpg,True,200,image/png
180,97,39.9372947,-91.3393488,39.93453676973539,-91.31979997010353,1691.7098107026027,negative_samples_random_offset_1500_5000m_1000/neg_180.jpg,True,200,image/png
181,193,41.7753684,-88.2766113,41.78731468287848,-88.23274907115666,3865.4630734311463,negative_samples_random_offset_1500_5000m_1000/neg_181.jpg,True,200,image/png
182,252,42.07173359999999,-80.1113757,42.10466868921622,-80.07084590405401,4951.470098774853,negative_samples_random_offset_1500_5000m_1000/neg_182.jpg,True,200,image/png
183,140,42.3924576,-87.95671109999999,42.39232732376418,-87.9751019144346,1507.7187986287831,negative_samples_random_offset_1500_5000m_1000/neg_183.jpg,True,200,image/png
184,34,31.875473,-110.7812044,31.903129631649506,-110.79653165543301,3392.8656562349756,negative_samples_random_offset_1500_5000m_1000/neg_184.jpg,True,200,image/png
185,158,38.8788848,-76.8574914,38.86531826382656,-76.8566324240472,1507.7136629670022,negative_samples_random_offset_1500_5000m_1000/neg_185.jpg,True,200,image/png
186,222,19.7006278,-99.2011438,19.65922437844445,-99.21270790029905,4752.012043941417,negative_samples_random_offset_1500_5000m_1000/neg_186.jpg,True,200,image/png
187,248,41.7918466,-85.424764,41.804589308888886,-85.45415211435245,2813.5053670643647,negative_samples_random_offset_1500_5000m_1000/neg_187.jpg,True,200,image/png
188,350,41.73530909999999,-88.2322851,41.71979104597865,-88.17892160514705,4743.93405739277,negative_samples_random_offset_1500_5000m_1000/neg_188.jpg,True,200,image/png
189,324,38.1698919,-85.89227559999999,38.18318690900431,-85.93099584945611,3687.173880213315,negative_samples_random_offset_1500_5000m_1000/neg_189.jpg,True,200,image/png
190,190,38.5876094,-92.21110519999999,38.603523293923,-92.19570105376144,2215.086383525525,negative_samples_random_offset_1500_5000m_1000/neg_190.jpg,True,200,image/png
191,211,41.36464489999999,-89.0191263,41.38204006465056,-89.00768895031342,2153.1594493929897,negative_samples_random_offset_1500_5000m_1000/neg_191.jpg,True,200,image/png
192,234,40.6900593,-74.2001459,40.71690680830319,-74.19371203211264,3028.8727509330056,negative_samples_random_offset_1500_5000m_1000/neg_192.jpg,True,200,image/png
193,92,38.6427114,-83.812736,38.67500740367679,-83.77472245340441,4869.558975706586,negative_samples_random_offset_1500_5000m_1000/neg_193.jpg,True,200,image/png
194,94,45.0550641,-93.269542,45.03488326763117,-93.2965938863379,3085.0512023653964,negative_samples_random_offset_1500_5000m_1000/neg_194.jpg,True,200,image/png
195,9,39.7521593,-86.1704073,39.73312411046831,-86.21787386234841,4568.681431591805,negative_samples_random_offset_1500_5000m_1000/neg_195.jpg,True,200,image/png
196,6,39.7354711,-86.3575819,39.733845641346825,-86.40578743494919,4118.751181486652,negative_samples_random_offset_1500_5000m_1000/neg_196.jpg,True,200,image/png
197,65,39.92984209999999,-75.07949239999999,39.904292207452734,-75.10491924114626,3567.5277005359826,negative_samples_random_offset_1500_5000m_1000/neg_197.jpg,True,200,image/png
198,273,38.8994834,-84.6232192,38.90708416623238,-84.65168408060202,2599.667393445617,negative_samples_random_offset_1500_5000m_1000/neg_198.jpg,True,200,image/png
199,333,31.165387,-90.449001,31.16651348535159,-90.4660216333488,1621.4508310822607,negative_samples_random_offset_1500_5000m_1000/neg_199.jpg,True,200,image/png
200,278,38.39276359999999,-78.96630739999999,38.37847370323295,-78.99100676973374,2670.8346842231717,negative_samples_random_offset_1500_5000m_1000/neg_200.jpg,True,200,image/png
201,123,31.2598963,-85.4073963,31.280465229926637,-85.42417484368312,2783.4080186893607,negative_samples_random_offset_1500_5000m_1000/neg_201.jpg,True,200,image/png
202,204,33.6110534,-84.3415766,33.585037029444166,-84.33355486213381,2981.506721333816,negative_samples_random_offset_1500_5000m_1000/neg_202.jpg,True,200,image/png
203,321,30.251475,-92.04418199999999,30.212508133030884,-92.05084707573614,4372.279808737068,negative_samples_random_offset_1500_5000m_1000/neg_203.jpg,True,200,image/png
204,343,40.7318034,-112.0010495,40.76842658870665,-112.00219042900132,4066.306531880697,negative_samples_random_offset_1500_5000m_1000/neg_204.jpg,True,200,image/png
205,329,41.2182108,-96.0287931,41.23375232466244,-96.04233915602055,2062.8185428034058,negative_samples_random_offset_1500_5000m_1000/neg_205.jpg,True,200,image/png
206,240,39.14565959999999,-76.8002341,39.132524144057115,-76.82749889968095,2763.103986873039,negative_samples_random_offset_1500_5000m_1000/neg_206.jpg,True,200,image/png
207,50,39.0137395,-84.6512774,39.00470637211464,-84.59984502080277,4547.7704126148365,negative_samples_random_offset_1500_5000m_1000/neg_207.jpg,True,200,image/png
208,212,32.9444994,-117.0428124,32.96431272551506,-117.02530539350988,2737.9405969653385,negative_samples_random_offset_1500_5000m_1000/neg_208.jpg,True,200,image/png
209,278,38.39276359999999,-78.96630739999999,38.403752739217076,-79.00056916751865,3220.6585358051098,negative_samples_random_offset_1500_5000m_1000/neg_209.jpg,True,200,image/png
210,175,33.6692974,-83.98140599999999,33.680632020972446,-83.94072657765439,3962.9778304530937,negative_samples_random_offset_1500_5000m_1000/neg_210.jpg,True,200,image/png
211,203,35.9969387,-86.5924287,35.972532027198376,-86.56609249739715,3596.271720883334,negative_samples_random_offset_1500_5000m_1000/neg_211.jpg,True,200,image/png
212,185,39.1989054,-84.4522201,39.17801147635355,-84.44234759396154,2469.819156173833,negative_samples_random_offset_1500_5000m_1000/neg_212.jpg,True,200,image/png
213,45,43.5561199,-89.4838588,43.53940254827101,-89.4314350497255,4607.265550103013,negative_samples_random_offset_1500_5000m_1000/neg_213.jpg,True,200,image/png
214,328,28.2067259,-82.72476689999999,28.21271116317939,-82.76530177119565,4020.3346920516265,negative_samples_random_offset_1500_5000m_1000/neg_214.jpg,True,200,image/png
215,237,33.8603087,-118.2202735,33.86002974328752,-118.24204375925783,2006.8957504794128,negative_samples_random_offset_1500_5000m_1000/neg_215.jpg,True,200,image/png
216,282,45.5708636,-122.9106469,45.59034839695467,-122.94754413468978,3591.32068950606,negative_samples_random_offset_1500_5000m_1000/neg_216.jpg,True,200,image/png
217,262,34.1388242,-117.9452692,34.152647605426154,-117.94814974224705,1557.052650463472,negative_samples_random_offset_1500_5000m_1000/neg_217.jpg,True,200,image/png
218,247,34.0610727,-117.3020165,34.06986209894063,-117.28875859157712,1561.4686505141083,negative_samples_random_offset_1500_5000m_1000/neg_218.jpg,True,200,image/png
219,162,34.7278482,-82.38263529999999,34.71470100465832,-82.3757251373606,1589.6752956213384,negative_samples_random_offset_1500_5000m_1000/neg_219.jpg,True,200,image/png
220,49,38.917996,-76.900772,38.91005821917497,-76.87177498991828,2654.750750168634,negative_samples_random_offset_1500_5000m_1000/neg_220.jpg,True,200,image/png
221,84,39.4127281,-119.74975,39.416390480220784,-119.72732266991834,1965.8111853651726,negative_samples_random_offset_1500_5000m_1000/neg_221.jpg,True,200,image/png
222,286,33.7701999,-84.59781799999999,33.76700149986689,-84.61677209086923,1784.590286449576,negative_samples_random_offset_1500_5000m_1000/neg_222.jpg,True,200,image/png
223,227,39.4539904,-119.7439852,39.4175159571873,-119.75159116585188,4100.808057180976,negative_samples_random_offset_1500_5000m_1000/neg_223.jpg,True,200,image/png
224,133,38.5276778,-121.3909565,38.5274952602202,-121.4389949824785,4171.524428458504,negative_samples_random_offset_1500_5000m_1000/neg_224.jpg,True,200,image/png
225,231,37.3786557,-79.1621045,37.3672462230825,-79.18334755212643,2261.5979765319125,negative_samples_random_offset_1500_5000m_1000/neg_225.jpg,True,200,image/png
226,7,36.6785426,-76.9109562,36.67954569319163,-76.93210360371545,1885.8725322377281,negative_samples_random_offset_1500_5000m_1000/neg_226.jpg,True,200,image/png
227,339,35.715278,-80.89020699999999,35.71510297078154,-80.9167702182685,2394.0622220469086,negative_samples_random_offset_1500_5000m_1000/neg_227.jpg,True,200,image/png
228,243,34.8710472,-87.6647394,34.87240870957324,-87.6375961351751,2476.523829912996,negative_samples_random_offset_1500_5000m_1000/neg_228.jpg,True,200,image/png
229,55,34.9486879,-82.0082585,34.9422414290192,-82.02495797777908,1679.4336444455867,negative_samples_random_offset_1500_5000m_1000/neg_229.jpg,True,200,image/png
230,80,37.1928286,-77.42228899999999,37.18889299911358,-77.44756825070601,2277.560902654385,negative_samples_random_offset_1500_5000m_1000/neg_230.jpg,True,200,image/png
231,149,32.9164475,-97.0834616,32.88242262599375,-97.09188394913537,3857.4386165225646,negative_samples_random_offset_1500_5000m_1000/neg_231.jpg,True,200,image/png
232,165,33.9990915,-117.5493301,33.9668367086239,-117.51781398107727,4607.584456239454,negative_samples_random_offset_1500_5000m_1000/neg_232.jpg,True,200,image/png
233,53,53.7517764,-113.2403977,53.77006786879271,-113.25198166535115,2168.033167796775,negative_samples_random_offset_1500_5000m_1000/neg_233.jpg,True,200,image/png
234,195,47.3613423,-122.2419067,47.375332513602785,-122.27019913796848,2633.7772609746116,negative_samples_random_offset_1500_5000m_1000/neg_234.jpg,True,200,image/png
235,110,44.8156793,-91.4924283,44.831978829269666,-91.53077496010275,3520.009848692909,negative_samples_random_offset_1500_5000m_1000/neg_235.jpg,True,200,image/png
236,237,33.8603087,-118.2202735,33.83446004490225,-118.19505182315213,3692.8247827992286,negative_samples_random_offset_1500_5000m_1000/neg_236.jpg,True,200,image/png
237,277,40.2179526,-75.2947859,40.21388069471859,-75.31397229498806,1687.8601136237648,negative_samples_random_offset_1500_5000m_1000/neg_237.jpg,True,200,image/png
238,47,35.1131646,-80.9489377,35.147931976299716,-80.96773804078491,4219.875454731469,negative_samples_random_offset_1500_5000m_1000/neg_238.jpg,True,200,image/png
239,176,36.06429079999999,-95.86093869999999,36.054022034925836,-95.84916412040255,1554.162772372974,negative_samples_random_offset_1500_5000m_1000/neg_239.jpg,True,200,image/png
240,298,40.0891003,-82.733576,40.09730753695285,-82.7590438625433,2346.7676020805943,negative_samples_random_offset_1500_5000m_1000/neg_240.jpg,True,200,image/png
241,251,33.6239247,-86.7376297,33.59693523993041,-86.77432637739051,4525.4234947217155,negative_samples_random_offset_1500_5000m_1000/neg_241.jpg,True,200,image/png
242,222,19.7006278,-99.2011438,19.727279381463283,-99.17635918718116,3931.934751327822,negative_samples_random_offset_1500_5000m_1000/neg_242.jpg,True,200,image/png
243,242,38.9878663,-94.7088394,38.968855302704775,-94.74496725953469,3764.1685500758144,negative_samples_random_offset_1500_5000m_1000/neg_243.jpg,True,200,image/png
244,327,34.0787711,-118.1597662,34.06029293712522,-118.17477385580327,2471.9786730352794,negative_samples_random_offset_1500_5000m_1000/neg_244.jpg,True,200,image/png
245,94,45.0550641,-93.269542,45.05716459511345,-93.29114222337871,1709.718945010708,negative_samples_random_offset_1500_5000m_1000/neg_245.jpg,True,200,image/png
246,281,34.4894897,-117.286929,34.47301503352464,-117.27160959236645,2304.015118899186,negative_samples_random_offset_1500_5000m_1000/neg_246.jpg,True,200,image/png
247,73,46.379695,-72.6643529,46.36037200433339,-72.67010488940747,2189.6123944310007,negative_samples_random_offset_1500_5000m_1000/neg_247.jpg,True,200,image/png
248,166,32.8837844,-96.68927939999999,32.857693243912045,-96.68827012725487,2897.6459854418836,negative_samples_random_offset_1500_5000m_1000/neg_248.jpg,True,200,image/png
249,173,52.71391449999999,-1.3471385,52.69993514567369,-1.3612922099244236,1820.3326614196642,negative_samples_random_offset_1500_5000m_1000/neg_249.jpg,True,200,image/png
250,40,41.8637008,-87.7409591,41.85657663187825,-87.70465840427457,3103.262023017027,negative_samples_random_offset_1500_5000m_1000/neg_250.jpg,True,200,image/png
251,292,40.1992874,-76.9924245,40.19714272563879,-76.94417840182354,4097.334333298466,negative_samples_random_offset_1500_5000m_1000/neg_251.jpg,True,200,image/png
252,88,45.68298100000001,-74.0798799,45.68499275986953,-74.05576306057539,1883.4895181215331,negative_samples_random_offset_1500_5000m_1000/neg_252.jpg,True,200,image/png
253,59,41.9840414,-87.9459096,41.963129293946594,-87.95032182648193,2349.6183357022232,negative_samples_random_offset_1500_5000m_1000/neg_253.jpg,True,200,image/png
254,323,40.13409499999999,-75.4730574,40.14244138535579,-75.52614077744025,4599.130796549205,negative_samples_random_offset_1500_5000m_1000/neg_254.jpg,True,200,image/png
255,113,38.062353,-84.7177765,38.05663467629631,-84.73454473594829,1597.0124891774726,negative_samples_random_offset_1500_5000m_1000/neg_255.jpg,True,200,image/png
256,285,40.8101999,-73.28697079999999,40.82995754220624,-73.30608174621364,2718.0068913097057,negative_samples_random_offset_1500_5000m_1000/neg_256.jpg,True,200,image/png
257,98,7.0849815,-73.13740659999999,7.054103173692392,-73.13102107287868,3498.9229759334075,negative_samples_random_offset_1500_5000m_1000/neg_257.jpg,True,200,image/png
258,248,41.7918466,-85.424764,41.797822939677694,-85.45845808717964,2866.289543572749,negative_samples_random_offset_1500_5000m_1000/neg_258.jpg,True,200,image/png
259,9,39.7521593,-86.1704073,39.709823052010854,-86.18052921587262,4778.051688938579,negative_samples_random_offset_1500_5000m_1000/neg_259.jpg,True,200,image/png
260,303,39.1438896,-94.5182566,39.144972055805205,-94.49412272164659,2081.096686450771,negative_samples_random_offset_1500_5000m_1000/neg_260.jpg,True,200,image/png
261,158,38.8788848,-76.8574914,38.83932954472165,-76.85729036122711,4390.66770241636,negative_samples_random_offset_1500_5000m_1000/neg_261.jpg,True,200,image/png
262,250,45.48737999999999,-73.76888000000001,45.489600669324886,-73.82358433803225,4264.132564894557,negative_samples_random_offset_1500_5000m_1000/neg_262.jpg,True,200,image/png
263,147,33.4349325,-112.3704194,33.45558411448964,-112.37651531139859,2360.8525440596495,negative_samples_random_offset_1500_5000m_1000/neg_263.jpg,True,200,image/png
264,84,39.4127281,-119.74975,39.43748804186029,-119.75627961542516,2804.8187694442827,negative_samples_random_offset_1500_5000m_1000/neg_264.jpg,True,200,image/png
265,13,33.3984409,-84.62671019999999,33.39391144616408,-84.5814160924942,4227.398719478688,negative_samples_random_offset_1500_5000m_1000/neg_265.jpg,True,200,image/png
266,143,45.5642369,-73.5482368,45.5627657505255,-73.60302143198632,4260.560319926365,negative_samples_random_offset_1500_5000m_1000/neg_266.jpg,True,200,image/png
267,190,38.5876094,-92.21110519999999,38.61232075856475,-92.2379523708125,3598.577103828954,negative_samples_random_offset_1500_5000m_1000/neg_267.jpg,True,200,image/png
268,314,34.0768353,-117.5349516,34.055485632054356,-117.49121412328194,4667.5690402344135,negative_samples_random_offset_1500_5000m_1000/neg_268.jpg,True,200,image/png
269,80,37.1928286,-77.42228899999999,37.19985436765275,-77.3807410777078,3755.6618980452245,negative_samples_random_offset_1500_5000m_1000/neg_269.jpg,True,200,image/png
270,264,34.0011637,-117.4878154,34.030467442750584,-117.51386620500747,4040.660904356859,negative_samples_random_offset_1500_5000m_1000/neg_270.jpg,True,200,image/png
271,47,35.1131646,-80.9489377,35.12874622854576,-80.95552255900742,1829.9919930098013,negative_samples_random_offset_1500_5000m_1000/neg_271.jpg,True,200,image/png
272,330,37.5041158,-77.3542078,37.488858281672954,-77.40447094508782,4738.993599365911,negative_samples_random_offset_1500_5000m_1000/neg_272.jpg,True,200,image/png
273,307,46.7535359,-92.0968223,46.758904991618,-92.12960152307542,2563.119678036364,negative_samples_random_offset_1500_5000m_1000/neg_273.jpg,True,200,image/png
274,324,38.1698919,-85.89227559999999,38.16352793504033,-85.9076621536362,1517.2057670960207,negative_samples_random_offset_1500_5000m_1000/neg_274.jpg,True,200,image/png
275,149,32.9164475,-97.0834616,32.95073389204404,-97.07998926418274,3819.5184271019457,negative_samples_random_offset_1500_5000m_1000/neg_275.jpg,True,200,image/png
276,195,47.3613423,-122.2419067,47.33697945969803,-122.28496153485027,4218.140484686521,negative_samples_random_offset_1500_5000m_1000/neg_276.jpg,True,200,image/png
277,299,30.6763453,-81.4631004,30.651299863183052,-81.4196481767446,4993.660441120518,negative_samples_random_offset_1500_5000m_1000/neg_277.jpg,True,200,image/png
278,306,34.0285036,-117.9741669,34.04880630667466,-117.94927920076599,3212.540464000407,negative_samples_random_offset_1500_5000m_1000/neg_278.jpg,True,200,image/png
279,78,41.6760207,-88.0699849,41.69477947229187,-88.03576229541449,3519.3795721552706,negative_samples_random_offset_1500_5000m_1000/neg_279.jpg,True,200,image/png
280,160,47.618276,-122.2010523,47.582987168830705,-122.18863084869741,4025.807732788517,negative_samples_random_offset_1500_5000m_1000/neg_280.jpg,True,200,image/png
281,0,33.9662122,-83.97244189999999,33.95492904129238,-83.93999687349397,3238.8334750189733,negative_samples_random_offset_1500_5000m_1000/neg_281.jpg,True,200,image/png
282,227,39.4539904,-119.7439852,39.470086905819805,-119.72044468316147,2694.9949384255424,negative_samples_random_offset_1500_5000m_1000/neg_282.jpg,True,200,image/png
283,19,37.9131404,-121.1930092,37.94512580476948,-121.20255450891509,3647.4567182493543,negative_samples_random_offset_1500_5000m_1000/neg_283.jpg,True,200,image/png
284,156,27.9468106,-81.7852406,27.963651253998904,-81.78293651868933,1882.9160848439428,negative_samples_random_offset_1500_5000m_1000/neg_284.jpg,True,200,image/png
285,191,36.4096621,-86.3728929,36.39986359708245,-86.32705026541248,4237.1883791871,negative_samples_random_offset_1500_5000m_1000/neg_285.jpg,True,200,image/png
286,314,34.0768353,-117.5349516,34.0948048864377,-117.52296416570016,2278.859403367137,negative_samples_random_offset_1500_5000m_1000/neg_286.jpg,True,200,image/png
287,168,40.8015352,-74.1422572,40.83126813290402,-74.15584363953892,3492.217546482535,negative_samples_random_offset_1500_5000m_1000/neg_287.jpg,True,200,image/png
288,14,42.84105599999999,-89.0823164,42.83217885877141,-89.10589091090051,2156.9557174288348,negative_samples_random_offset_1500_5000m_1000/neg_288.jpg,True,200,image/png
289,137,29.9266229,-95.4259912,29.9458246110996,-95.38819490581247,4214.652364049807,negative_samples_random_offset_1500_5000m_1000/neg_289.jpg,True,200,image/png
290,344,29.3178781,-98.6212213,29.33838234750366,-98.61322929858625,2403.815601602141,negative_samples_random_offset_1500_5000m_1000/neg_290.jpg,True,200,image/png
291,53,53.7517764,-113.2403977,53.78432698182072,-113.1883077626211,4974.211027423786,negative_samples_random_offset_1500_5000m_1000/neg_291.jpg,True,200,image/png
292,11,39.4881306,-76.6601544,39.463333144528725,-76.67408196390699,2999.9750545057213,negative_samples_random_offset_1500_5000m_1000/neg_292.jpg,True,200,image/png
293,106,37.5510357,-120.9772975,37.537641901462806,-121.00816282053988,3096.4669043628182,negative_samples_random_offset_1500_5000m_1000/neg_293.jpg,True,200,image/png
294,106,37.5510357,-120.9772975,37.52000565894088,-120.94881121219555,4260.016247591206,negative_samples_random_offset_1500_5000m_1000/neg_294.jpg,True,200,image/png
295,105,43.0984683,-89.535294,43.109733170640936,-89.50186163328891,2984.2833223773514,negative_samples_random_offset_1500_5000m_1000/neg_295.jpg,True,200,image/png
296,209,42.670995,-74.4753668,42.695069911198885,-74.43583621129851,4189.254833467946,negative_samples_random_offset_1500_5000m_1000/neg_296.jpg,True,200,image/png
297,115,34.2584513,-92.0717437,34.237341436211075,-92.03486355584296,4115.630333661376,negative_samples_random_offset_1500_5000m_1000/neg_297.jpg,True,200,image/png
298,131,33.4095536,-111.8669849,33.41241937400734,-111.83404433267977,3068.736029596557,negative_samples_random_offset_1500_5000m_1000/neg_298.jpg,True,200,image/png
299,36,39.3934659,-84.22569720000001,39.36458956234181,-84.25356047574388,3998.3255308259804,negative_samples_random_offset_1500_5000m_1000/neg_299.jpg,True,200,image/png
300,272,47.6177366,-117.4946,47.62372921206516,-117.55685023506292,4704.957156819236,negative_samples_random_offset_1500_5000m_1000/neg_300.jpg,True,200,image/png
301,283,27.2604239,-80.4191494,27.246454706515543,-80.43955024689669,2540.9466162916974,negative_samples_random_offset_1500_5000m_1000/neg_301.jpg,True,200,image/png
302,110,44.8156793,-91.4924283,44.791321415848834,-91.53838554962506,4517.216431170325,negative_samples_random_offset_1500_5000m_1000/neg_302.jpg,True,200,image/png
303,320,36.0664601,-79.4384779,36.06675097068427,-79.46661879963492,2525.152750391551,negative_samples_random_offset_1500_5000m_1000/neg_303.jpg,True,200,image/png
304,303,39.1438896,-94.5182566,39.160150838079296,-94.56386851994077,4321.612020251157,negative_samples_random_offset_1500_5000m_1000/neg_304.jpg,True,200,image/png
305,297,26.31872,-80.1250624,26.34555059590976,-80.10654456141924,3502.0187804954894,negative_samples_random_offset_1500_5000m_1000/neg_305.jpg,True,200,image/png
306,172,46.2786231,-119.0853505,46.32155614732743,-119.08173792244726,4773.620482727094,negative_samples_random_offset_1500_5000m_1000/neg_306.jpg,True,200,image/png
307,333,31.165387,-90.449001,31.12300943681274,-90.4643704158237,4925.215729179306,negative_samples_random_offset_1500_5000m_1000/neg_307.jpg,True,200,image/png
308,250,45.48737999999999,-73.76888000000001,45.50787807476628,-73.72264355438837,4257.094382048788,negative_samples_random_offset_1500_5000m_1000/neg_308.jpg,True,200,image/png
309,48,38.2745293,-121.9863466,38.29663291512467,-122.03269515029865,4725.670073237397,negative_samples_random_offset_1500_5000m_1000/neg_309.jpg,True,200,image/png
310,270,48.1283913,-122.1778173,48.140154467635746,-122.14276839994814,2906.5156937689444,negative_samples_random_offset_1500_5000m_1000/neg_310.jpg,True,200,image/png
311,169,40.2070758,-77.2346798,40.20260766183028,-77.2706570507925,3089.9448327384216,negative_samples_random_offset_1500_5000m_1000/neg_311.jpg,True,200,image/png
312,211,41.36464489999999,-89.0191263,41.342025963456194,-89.00462921837652,2786.073430214238,negative_samples_random_offset_1500_5000m_1000/neg_312.jpg,True,200,image/png
313,149,32.9164475,-97.0834616,32.93609405266186,-97.0976395663996,2549.72108189086,negative_samples_random_offset_1500_5000m_1000/neg_313.jpg,True,200,image/png
314,19,37.9131404,-121.1930092,37.929507032227164,-121.19685157629986,1847.5953733314045,negative_samples_random_offset_1500_5000m_1000/neg_314.jpg,True,200,image/png
315,209,42.670995,-74.4753668,42.69171412965479,-74.50498742680719,3336.650284546423,negative_samples_random_offset_1500_5000m_1000/neg_315.jpg,True,200,image/png
316,126,33.8528182,-118.2080919,33.852353492762425,-118.16484642739418,3986.8014298745934,negative_samples_random_offset_1500_5000m_1000/neg_316.jpg,True,200,image/png
317,51,32.4481943,-93.7748094,32.419173999093736,-93.7773398930141,3229.9624926615334,negative_samples_random_offset_1500_5000m_1000/neg_317.jpg,True,200,image/png
318,342,38.2714411,-122.661194,38.26976131416196,-122.62945579600061,2772.0863829101036,negative_samples_random_offset_1500_5000m_1000/neg_318.jpg,True,200,image/png
319,70,37.0503054,-97.0382503,37.06018411687241,-97.00314602655038,3297.5390857648263,negative_samples_random_offset_1500_5000m_1000/neg_319.jpg,True,200,image/png
320,49,38.917996,-76.900772,38.9557051352887,-76.89640023069491,4202.707819908503,negative_samples_random_offset_1500_5000m_1000/neg_320.jpg,True,200,image/png
321,138,47.4434461,-122.2623652,47.41248496987581,-122.30328173181304,4609.324636304095,negative_samples_random_offset_1500_5000m_1000/neg_321.jpg,True,200,image/png
322,238,25.9260566,-80.224119,25.916194184575073,-80.2608322993101,3825.0485025770577,negative_samples_random_offset_1500_5000m_1000/neg_322.jpg,True,200,image/png
323,131,33.4095536,-111.8669849,33.37017842382119,-111.88156407553349,4574.647542481354,negative_samples_random_offset_1500_5000m_1000/neg_323.jpg,True,200,image/png
324,79,39.0178955,-84.6697633,39.00928038335943,-84.63955564797104,2775.1165476319266,negative_samples_random_offset_1500_5000m_1000/neg_324.jpg,True,200,image/png
325,219,47.4439222,-122.2506726,47.44151343338091,-122.2034536994536,3554.819420252801,negative_samples_random_offset_1500_5000m_1000/neg_325.jpg,True,200,image/png
326,248,41.7918466,-85.424764,41.78563501059796,-85.37587866447339,4104.002953364001,negative_samples_random_offset_1500_5000m_1000/neg_326.jpg,True,200,image/png
327,223,36.1012021,-79.9819409,36.08555877166177,-79.95990507112462,2630.752263978552,negative_samples_random_offset_1500_5000m_1000/neg_327.jpg,True,200,image/png
328,226,40.0648382,-75.55680330000001,40.060027641219456,-75.53475722790377,1947.4519374014583,negative_samples_random_offset_1500_5000m_1000/neg_328.jpg,True,200,image/png
329,280,32.1164368,-81.3859104,32.12961902511554,-81.37875160522263,1610.588305995818,negative_samples_random_offset_1500_5000m_1000/neg_329.jpg,True,200,image/png
330,159,38.7711612,-90.0725712,38.75776586917398,-90.06335746868703,1687.1919107375766,negative_samples_random_offset_1500_5000m_1000/neg_330.jpg,True,200,image/png
331,31,47.0944213,-122.3639334,47.094868299387024,-122.30576330638685,4396.07376179376,negative_samples_random_offset_1500_5000m_1000/neg_331.jpg,True,200,image/png
332,103,36.0935862,-88.9985018,36.1101703107935,-89.01061020221546,2137.332522221714,negative_samples_random_offset_1500_5000m_1000/neg_332.jpg,True,200,image/png
333,90,30.22361679999999,-91.0077659,30.236855784421802,-91.01140840138696,1510.4837641425813,negative_samples_random_offset_1500_5000m_1000/neg_333.jpg,True,200,image/png
334,274,39.3265425,-76.4850548,39.34707582965801,-76.44810603027535,3906.3886130302794,negative_samples_random_offset_1500_5000m_1000/neg_334.jpg,True,200,image/png
335,274,39.3265425,-76.4850548,39.357156076530195,-76.46979905085324,3641.8412964924883,negative_samples_random_offset_1500_5000m_1000/neg_335.jpg,True,200,image/png
336,127,42.3769307,-83.2964993,42.370511600437204,-83.26475932797763,2698.4063311583077,negative_samples_random_offset_1500_5000m_1000/neg_336.jpg,True,200,image/png
337,1,41.2625615,-112.0043703,41.24218330389971,-111.9942878469816,2413.353118940603,negative_samples_random_offset_1500_5000m_1000/neg_337.jpg,True,200,image/png
338,205,38.2806988,-104.4897712,38.25328514503227,-104.47596137681425,3272.1946025940742,negative_samples_random_offset_1500_5000m_1000/neg_338.jpg,True,200,image/png
339,322,40.4398725,-99.3990699,40.43347423530465,-99.41663486283181,1645.0997180555084,negative_samples_random_offset_1500_5000m_1000/neg_339.jpg,True,200,image/png
340,118,33.7534277,-84.55402269999999,33.77517218980919,-84.54376808110929,2592.5489201967885,negative_samples_random_offset_1500_5000m_1000/neg_340.jpg,True,200,image/png
341,323,40.13409499999999,-75.4730574,40.16620464991023,-75.50654880722091,4558.667173348492,negative_samples_random_offset_1500_5000m_1000/neg_341.jpg,True,200,image/png
342,224,34.1037583,-117.5390603,34.093633905341335,-117.52017700069169,2067.6476558033305,negative_samples_random_offset_1500_5000m_1000/neg_342.jpg,True,200,image/png
